"","product_code","station_number","year","month","mean_max","quality"
"797","IDCJAC0002","040214",1953,"May",23.4,"Y"
"798","IDCJAC0002","040214",1953,"June",21.6,"Y"
"799","IDCJAC0002","040214",1953,"July",21.4,"Y"
"800","IDCJAC0002","040214",1953,"August",21.4,"Y"
"801","IDCJAC0002","040214",1953,"September",23.6,"Y"
"802","IDCJAC0002","040214",1953,"October",26.1,"Y"
"803","IDCJAC0002","040214",1953,"November",28.5,"Y"
"804","IDCJAC0002","040214",1953,"December",30.3,"Y"
"805","IDCJAC0002","040214",1954,"January",27.3,"Y"
"806","IDCJAC0002","040214",1954,"February",27.8,"Y"
"807","IDCJAC0002","040214",1954,"March",29.2,"Y"
"808","IDCJAC0002","040214",1954,"April",26.1,"Y"
"809","IDCJAC0002","040214",1954,"May",23,"Y"
"810","IDCJAC0002","040214",1954,"June",20.2,"Y"
"811","IDCJAC0002","040214",1954,"July",21,"Y"
"812","IDCJAC0002","040214",1954,"August",20.9,"Y"
"813","IDCJAC0002","040214",1954,"September",22.1,"Y"
"814","IDCJAC0002","040214",1954,"October",23.8,"Y"
"815","IDCJAC0002","040214",1954,"November",27.1,"Y"
"816","IDCJAC0002","040214",1954,"December",28,"Y"
"817","IDCJAC0002","040214",1955,"January",29.1,"Y"
"818","IDCJAC0002","040214",1955,"February",29,"Y"
"819","IDCJAC0002","040214",1955,"March",27.5,"Y"
"820","IDCJAC0002","040214",1955,"April",25.9,"Y"
"821","IDCJAC0002","040214",1955,"May",22.3,"Y"
"822","IDCJAC0002","040214",1955,"June",20.2,"Y"
"823","IDCJAC0002","040214",1955,"July",19.7,"Y"
"824","IDCJAC0002","040214",1955,"August",22.4,"Y"
"825","IDCJAC0002","040214",1955,"September",23.5,"Y"
"826","IDCJAC0002","040214",1955,"October",26.9,"Y"
"827","IDCJAC0002","040214",1955,"November",27.5,"Y"
"828","IDCJAC0002","040214",1955,"December",28.7,"Y"
"829","IDCJAC0002","040214",1956,"January",29.1,"Y"
"830","IDCJAC0002","040214",1956,"February",28.5,"Y"
"831","IDCJAC0002","040214",1956,"March",27.2,"Y"
"832","IDCJAC0002","040214",1956,"April",27.2,"Y"
"833","IDCJAC0002","040214",1956,"May",22.6,"Y"
"834","IDCJAC0002","040214",1956,"June",19.6,"Y"
"835","IDCJAC0002","040214",1956,"July",19.5,"Y"
"836","IDCJAC0002","040214",1956,"August",21.1,"Y"
"837","IDCJAC0002","040214",1956,"September",22.8,"Y"
"838","IDCJAC0002","040214",1956,"October",26.4,"Y"
"839","IDCJAC0002","040214",1956,"November",27.9,"Y"
"840","IDCJAC0002","040214",1956,"December",29.5,"Y"
"841","IDCJAC0002","040214",1957,"January",28.5,"Y"
"842","IDCJAC0002","040214",1957,"February",29,"Y"
"843","IDCJAC0002","040214",1957,"March",27.8,"Y"
"844","IDCJAC0002","040214",1957,"April",27.7,"Y"
"845","IDCJAC0002","040214",1957,"May",24.1,"Y"
"846","IDCJAC0002","040214",1957,"June",21.9,"Y"
"847","IDCJAC0002","040214",1957,"July",19.3,"Y"
"848","IDCJAC0002","040214",1957,"August",21.3,"Y"
"849","IDCJAC0002","040214",1957,"September",24.3,"Y"
"850","IDCJAC0002","040214",1957,"October",27.1,"Y"
"851","IDCJAC0002","040214",1957,"November",29.3,"Y"
"852","IDCJAC0002","040214",1957,"December",30.6,"Y"
"853","IDCJAC0002","040214",1958,"January",29.2,"Y"
"854","IDCJAC0002","040214",1958,"February",29.3,"Y"
"855","IDCJAC0002","040214",1958,"March",28.4,"Y"
"856","IDCJAC0002","040214",1958,"April",25.1,"Y"
"857","IDCJAC0002","040214",1958,"May",25,"Y"
"858","IDCJAC0002","040214",1958,"June",20.4,"Y"
"859","IDCJAC0002","040214",1958,"July",21.3,"Y"
"860","IDCJAC0002","040214",1958,"August",21.9,"Y"
"861","IDCJAC0002","040214",1958,"September",23.2,"Y"
"862","IDCJAC0002","040214",1958,"October",28,"Y"
"863","IDCJAC0002","040214",1958,"November",27.7,"Y"
"864","IDCJAC0002","040214",1958,"December",29.2,"Y"
"865","IDCJAC0002","040214",1959,"January",28.2,"Y"
"866","IDCJAC0002","040214",1959,"February",28.2,"Y"
"867","IDCJAC0002","040214",1959,"March",27.6,"Y"
"868","IDCJAC0002","040214",1959,"April",25.8,"Y"
"869","IDCJAC0002","040214",1959,"May",22.3,"Y"
"870","IDCJAC0002","040214",1959,"June",20.9,"Y"
"871","IDCJAC0002","040214",1959,"July",20,"Y"
"872","IDCJAC0002","040214",1959,"August",22.4,"Y"
"873","IDCJAC0002","040214",1959,"September",23.1,"Y"
"874","IDCJAC0002","040214",1959,"October",24.3,"Y"
"875","IDCJAC0002","040214",1959,"November",25.8,"Y"
"876","IDCJAC0002","040214",1959,"December",29.4,"Y"
"877","IDCJAC0002","040214",1960,"January",29.3,"Y"
"878","IDCJAC0002","040214",1960,"February",29.3,"Y"
"879","IDCJAC0002","040214",1960,"March",27.3,"Y"
"880","IDCJAC0002","040214",1960,"April",26.5,"Y"
"881","IDCJAC0002","040214",1960,"May",22.4,"Y"
"882","IDCJAC0002","040214",1960,"June",20.7,"Y"
"883","IDCJAC0002","040214",1960,"July",19.5,"Y"
"884","IDCJAC0002","040214",1960,"August",21.2,"Y"
"885","IDCJAC0002","040214",1960,"September",24.1,"Y"
"886","IDCJAC0002","040214",1960,"October",25.7,"Y"
"887","IDCJAC0002","040214",1960,"November",26.6,"Y"
"888","IDCJAC0002","040214",1960,"December",27.3,"Y"
"889","IDCJAC0002","040214",1961,"January",27.4,"Y"
"890","IDCJAC0002","040214",1961,"February",27.8,"Y"
"891","IDCJAC0002","040214",1961,"March",27.3,"Y"
"892","IDCJAC0002","040214",1961,"April",25.9,"Y"
"893","IDCJAC0002","040214",1961,"May",23.4,"Y"
"894","IDCJAC0002","040214",1961,"June",21.5,"Y"
"895","IDCJAC0002","040214",1961,"July",20.8,"Y"
"896","IDCJAC0002","040214",1961,"August",21.3,"Y"
"897","IDCJAC0002","040214",1961,"September",24.1,"Y"
"898","IDCJAC0002","040214",1961,"October",25.7,"Y"
"899","IDCJAC0002","040214",1961,"November",26,"Y"
"900","IDCJAC0002","040214",1961,"December",28.5,"Y"
"901","IDCJAC0002","040214",1962,"January",28.3,"Y"
"902","IDCJAC0002","040214",1962,"February",29.8,"Y"
"903","IDCJAC0002","040214",1962,"March",26.7,"Y"
"904","IDCJAC0002","040214",1962,"April",24.9,"Y"
"905","IDCJAC0002","040214",1962,"May",23.7,"Y"
"906","IDCJAC0002","040214",1962,"June",22.5,"Y"
"907","IDCJAC0002","040214",1962,"July",20.3,"Y"
"908","IDCJAC0002","040214",1962,"August",21.4,"Y"
"909","IDCJAC0002","040214",1962,"September",24.1,"Y"
"910","IDCJAC0002","040214",1962,"October",26.8,"Y"
"911","IDCJAC0002","040214",1962,"November",28,"Y"
"912","IDCJAC0002","040214",1962,"December",26.9,"Y"
"913","IDCJAC0002","040214",1963,"January",28.1,"Y"
"914","IDCJAC0002","040214",1963,"February",30.1,"Y"
"915","IDCJAC0002","040214",1963,"March",27.8,"Y"
"916","IDCJAC0002","040214",1963,"April",25.8,"Y"
"917","IDCJAC0002","040214",1963,"May",23,"Y"
"918","IDCJAC0002","040214",1963,"June",20.6,"Y"
"919","IDCJAC0002","040214",1963,"July",20.4,"Y"
"920","IDCJAC0002","040214",1963,"August",21.7,"Y"
"921","IDCJAC0002","040214",1963,"September",24.5,"Y"
"922","IDCJAC0002","040214",1963,"October",24,"Y"
"923","IDCJAC0002","040214",1963,"November",25.6,"Y"
"924","IDCJAC0002","040214",1963,"December",27,"Y"
"925","IDCJAC0002","040214",1964,"January",30.2,"Y"
"926","IDCJAC0002","040214",1964,"February",28.9,"Y"
"927","IDCJAC0002","040214",1964,"March",27.5,"Y"
"928","IDCJAC0002","040214",1964,"April",25.9,"Y"
"929","IDCJAC0002","040214",1964,"May",23.2,"Y"
"930","IDCJAC0002","040214",1964,"June",20.7,"Y"
"931","IDCJAC0002","040214",1964,"July",21.2,"Y"
"932","IDCJAC0002","040214",1964,"August",22.5,"Y"
"933","IDCJAC0002","040214",1964,"September",23.6,"Y"
"934","IDCJAC0002","040214",1964,"October",25.6,"Y"
"935","IDCJAC0002","040214",1964,"November",27.7,"Y"
"936","IDCJAC0002","040214",1964,"December",29.1,"Y"
"937","IDCJAC0002","040214",1965,"January",29,"Y"
"938","IDCJAC0002","040214",1965,"February",29,"Y"
"939","IDCJAC0002","040214",1965,"March",29.3,"Y"
"940","IDCJAC0002","040214",1965,"April",26.4,"Y"
"941","IDCJAC0002","040214",1965,"May",24.2,"Y"
"942","IDCJAC0002","040214",1965,"June",21.1,"Y"
"943","IDCJAC0002","040214",1965,"July",19.8,"Y"
"944","IDCJAC0002","040214",1965,"August",21.7,"Y"
"945","IDCJAC0002","040214",1965,"September",25,"Y"
"946","IDCJAC0002","040214",1965,"October",25.3,"Y"
"947","IDCJAC0002","040214",1965,"November",27.9,"Y"
"948","IDCJAC0002","040214",1965,"December",27.3,"Y"
"949","IDCJAC0002","040214",1966,"January",28.2,"Y"
"950","IDCJAC0002","040214",1966,"February",30.2,"Y"
"951","IDCJAC0002","040214",1966,"March",28.5,"Y"
"952","IDCJAC0002","040214",1966,"April",26.1,"Y"
"953","IDCJAC0002","040214",1966,"May",23.6,"Y"
"954","IDCJAC0002","040214",1966,"June",21.2,"Y"
"955","IDCJAC0002","040214",1966,"July",20,"Y"
"956","IDCJAC0002","040214",1966,"August",21,"Y"
"957","IDCJAC0002","040214",1966,"September",23.7,"Y"
"958","IDCJAC0002","040214",1966,"October",24.8,"Y"
"959","IDCJAC0002","040214",1966,"November",27.6,"Y"
"960","IDCJAC0002","040214",1966,"December",27.8,"Y"
"961","IDCJAC0002","040214",1967,"January",28.8,"Y"
"962","IDCJAC0002","040214",1967,"February",28.4,"Y"
"963","IDCJAC0002","040214",1967,"March",26.6,"Y"
"964","IDCJAC0002","040214",1967,"April",25.1,"Y"
"965","IDCJAC0002","040214",1967,"May",22.6,"Y"
"966","IDCJAC0002","040214",1967,"June",21,"Y"
"967","IDCJAC0002","040214",1967,"July",20.1,"Y"
"968","IDCJAC0002","040214",1967,"August",21.4,"Y"
"969","IDCJAC0002","040214",1967,"September",24.9,"Y"
"970","IDCJAC0002","040214",1967,"October",26.6,"Y"
"971","IDCJAC0002","040214",1967,"November",28.6,"Y"
"972","IDCJAC0002","040214",1967,"December",27.6,"Y"
"973","IDCJAC0002","040214",1968,"January",28.1,"Y"
"974","IDCJAC0002","040214",1968,"February",28.8,"Y"
"975","IDCJAC0002","040214",1968,"March",28.6,"Y"
"976","IDCJAC0002","040214",1968,"April",29.1,"Y"
"977","IDCJAC0002","040214",1968,"May",22.3,"Y"
"978","IDCJAC0002","040214",1968,"June",21.3,"Y"
"979","IDCJAC0002","040214",1968,"July",19.8,"Y"
"980","IDCJAC0002","040214",1968,"August",21.5,"Y"
"981","IDCJAC0002","040214",1968,"September",23.6,"Y"
"982","IDCJAC0002","040214",1968,"October",27.3,"Y"
"983","IDCJAC0002","040214",1968,"November",30.6,"Y"
"984","IDCJAC0002","040214",1968,"December",29,"Y"
"985","IDCJAC0002","040214",1969,"January",30.5,"Y"
"986","IDCJAC0002","040214",1969,"February",29.3,"Y"
"987","IDCJAC0002","040214",1969,"March",27.9,"Y"
"988","IDCJAC0002","040214",1969,"April",27,"Y"
"989","IDCJAC0002","040214",1969,"May",22.8,"Y"
"990","IDCJAC0002","040214",1969,"June",21,"Y"
"991","IDCJAC0002","040214",1969,"July",21,"Y"
"992","IDCJAC0002","040214",1969,"August",23,"Y"
"993","IDCJAC0002","040214",1969,"September",22.8,"Y"
"994","IDCJAC0002","040214",1969,"October",24.4,"Y"
"995","IDCJAC0002","040214",1969,"November",28.2,"Y"
"996","IDCJAC0002","040214",1969,"December",29.9,"Y"
"997","IDCJAC0002","040214",1970,"January",30.1,"Y"
"998","IDCJAC0002","040214",1970,"February",28.9,"Y"
"999","IDCJAC0002","040214",1970,"March",28.9,"Y"
"1000","IDCJAC0002","040214",1970,"April",26.4,"Y"
"1001","IDCJAC0002","040214",1970,"May",22.8,"Y"
"1002","IDCJAC0002","040214",1970,"June",22.2,"Y"
"1003","IDCJAC0002","040214",1970,"July",20.8,"Y"
"1004","IDCJAC0002","040214",1970,"August",22.6,"Y"
"1005","IDCJAC0002","040214",1970,"September",23.6,"Y"
"1006","IDCJAC0002","040214",1970,"October",25.9,"Y"
"1007","IDCJAC0002","040214",1970,"November",26.7,"Y"
"1008","IDCJAC0002","040214",1970,"December",28.2,"Y"
"1009","IDCJAC0002","040214",1971,"January",29.5,"Y"
"1010","IDCJAC0002","040214",1971,"February",28.1,"Y"
"1011","IDCJAC0002","040214",1971,"March",26.8,"Y"
"1012","IDCJAC0002","040214",1971,"April",25.7,"Y"
"1013","IDCJAC0002","040214",1971,"May",24,"Y"
"1014","IDCJAC0002","040214",1971,"June",21.4,"Y"
"1015","IDCJAC0002","040214",1971,"July",20.6,"Y"
"1016","IDCJAC0002","040214",1971,"August",21.8,"Y"
"1017","IDCJAC0002","040214",1971,"September",24.1,"Y"
"1018","IDCJAC0002","040214",1971,"October",27.5,"Y"
"1019","IDCJAC0002","040214",1971,"November",27.7,"Y"
"1020","IDCJAC0002","040214",1971,"December",28,"Y"
"1021","IDCJAC0002","040214",1972,"January",28.2,"Y"
"1022","IDCJAC0002","040214",1972,"February",26.7,"Y"
"1023","IDCJAC0002","040214",1972,"March",27.8,"Y"
"1024","IDCJAC0002","040214",1972,"April",25.9,"Y"
"1025","IDCJAC0002","040214",1972,"May",22.3,"Y"
"1026","IDCJAC0002","040214",1972,"June",21,"Y"
"1027","IDCJAC0002","040214",1972,"July",21.1,"Y"
"1028","IDCJAC0002","040214",1972,"August",22.8,"Y"
"1029","IDCJAC0002","040214",1972,"September",24,"Y"
"1030","IDCJAC0002","040214",1972,"October",25.7,"Y"
"1031","IDCJAC0002","040214",1972,"November",27.3,"Y"
"1032","IDCJAC0002","040214",1972,"December",29.7,"Y"
"1033","IDCJAC0002","040214",1973,"January",29.7,"Y"
"1034","IDCJAC0002","040214",1973,"February",29.1,"Y"
"1035","IDCJAC0002","040214",1973,"March",29.6,"Y"
"1036","IDCJAC0002","040214",1973,"April",27.8,"Y"
"1037","IDCJAC0002","040214",1973,"May",25.7,"Y"
"1038","IDCJAC0002","040214",1973,"June",22,"Y"
"1039","IDCJAC0002","040214",1973,"July",20.6,"Y"
"1040","IDCJAC0002","040214",1973,"August",22.2,"Y"
"1041","IDCJAC0002","040214",1973,"September",24.7,"Y"
"1042","IDCJAC0002","040214",1973,"October",26.2,"Y"
"1043","IDCJAC0002","040214",1973,"November",28.7,"Y"
"1044","IDCJAC0002","040214",1973,"December",29.1,"Y"
"1045","IDCJAC0002","040214",1974,"January",27.7,"Y"
"1046","IDCJAC0002","040214",1974,"February",28.6,"Y"
"1047","IDCJAC0002","040214",1974,"March",27.4,"Y"
"1048","IDCJAC0002","040214",1974,"April",26.4,"Y"
"1049","IDCJAC0002","040214",1974,"May",22.6,"Y"
"1050","IDCJAC0002","040214",1974,"June",21.1,"Y"
"1051","IDCJAC0002","040214",1974,"July",21.2,"Y"
"1052","IDCJAC0002","040214",1974,"August",21.5,"Y"
"1053","IDCJAC0002","040214",1974,"September",23,"Y"
"1054","IDCJAC0002","040214",1974,"October",24.6,"Y"
"1055","IDCJAC0002","040214",1974,"November",26.7,"Y"
"1056","IDCJAC0002","040214",1974,"December",29.7,"Y"
"1057","IDCJAC0002","040214",1975,"January",29.1,"Y"
"1058","IDCJAC0002","040214",1975,"February",28.7,"Y"
"1059","IDCJAC0002","040214",1975,"March",28.7,"Y"
"1060","IDCJAC0002","040214",1975,"April",26.3,"Y"
"1061","IDCJAC0002","040214",1975,"May",25,"Y"
"1062","IDCJAC0002","040214",1975,"June",21.2,"Y"
"1063","IDCJAC0002","040214",1975,"July",21.6,"Y"
"1064","IDCJAC0002","040214",1975,"August",22,"Y"
"1065","IDCJAC0002","040214",1975,"September",23.2,"Y"
"1066","IDCJAC0002","040214",1975,"October",25.1,"Y"
"1067","IDCJAC0002","040214",1975,"November",27.5,"Y"
"1068","IDCJAC0002","040214",1975,"December",28,"Y"
"1069","IDCJAC0002","040214",1976,"January",28.6,"Y"
"1070","IDCJAC0002","040214",1976,"February",27.6,"Y"
"1071","IDCJAC0002","040214",1976,"March",28.4,"Y"
"1072","IDCJAC0002","040214",1976,"April",25.7,"Y"
"1073","IDCJAC0002","040214",1976,"May",23.2,"Y"
"1074","IDCJAC0002","040214",1976,"June",21.6,"Y"
"1075","IDCJAC0002","040214",1976,"July",21.1,"Y"
"1076","IDCJAC0002","040214",1976,"August",21.8,"Y"
"1077","IDCJAC0002","040214",1976,"September",23.8,"Y"
"1078","IDCJAC0002","040214",1976,"October",25.8,"Y"
"1079","IDCJAC0002","040214",1976,"November",29,"Y"
"1080","IDCJAC0002","040214",1976,"December",30.8,"Y"
"1081","IDCJAC0002","040214",1977,"January",30.4,"Y"
"1082","IDCJAC0002","040214",1977,"February",29.9,"Y"
"1083","IDCJAC0002","040214",1977,"March",28.8,"Y"
"1084","IDCJAC0002","040214",1977,"April",27.2,"Y"
"1085","IDCJAC0002","040214",1977,"May",24.2,"Y"
"1086","IDCJAC0002","040214",1977,"June",21,"Y"
"1087","IDCJAC0002","040214",1977,"July",21.1,"Y"
"1088","IDCJAC0002","040214",1977,"August",23.2,"Y"
"1089","IDCJAC0002","040214",1977,"September",24.8,"Y"
"1090","IDCJAC0002","040214",1977,"October",26.9,"Y"
"1091","IDCJAC0002","040214",1977,"November",28.1,"Y"
"1092","IDCJAC0002","040214",1977,"December",29.6,"Y"
"1093","IDCJAC0002","040214",1978,"January",30,"Y"
"1094","IDCJAC0002","040214",1978,"February",30.6,"Y"
"1095","IDCJAC0002","040214",1978,"March",28.7,"Y"
"1096","IDCJAC0002","040214",1978,"April",27.4,"Y"
"1097","IDCJAC0002","040214",1978,"May",23,"Y"
"1098","IDCJAC0002","040214",1978,"June",20.4,"Y"
"1099","IDCJAC0002","040214",1978,"July",20.8,"Y"
"1100","IDCJAC0002","040214",1978,"August",20.8,"Y"
"1101","IDCJAC0002","040214",1978,"September",23.3,"Y"
"1102","IDCJAC0002","040214",1978,"October",24.6,"Y"
"1103","IDCJAC0002","040214",1978,"November",26.7,"Y"
"1104","IDCJAC0002","040214",1978,"December",29.6,"Y"
"1105","IDCJAC0002","040214",1979,"January",29.3,"Y"
"1106","IDCJAC0002","040214",1979,"February",28.7,"Y"
"1107","IDCJAC0002","040214",1979,"March",28.8,"Y"
"1108","IDCJAC0002","040214",1979,"April",27.6,"Y"
"1109","IDCJAC0002","040214",1979,"May",23.5,"Y"
"1110","IDCJAC0002","040214",1979,"June",22.3,"Y"
"1111","IDCJAC0002","040214",1979,"July",21,"Y"
"1112","IDCJAC0002","040214",1979,"August",23,"Y"
"1113","IDCJAC0002","040214",1979,"September",24.5,"Y"
"1114","IDCJAC0002","040214",1979,"October",26,"Y"
"1115","IDCJAC0002","040214",1979,"November",28.3,"Y"
"1116","IDCJAC0002","040214",1979,"December",31.7,"Y"
"1117","IDCJAC0002","040214",1980,"January",31.4,"Y"
"1118","IDCJAC0002","040214",1980,"February",29.5,"Y"
"1119","IDCJAC0002","040214",1980,"March",29.5,"Y"
"1120","IDCJAC0002","040214",1980,"April",27.7,"Y"
"1121","IDCJAC0002","040214",1980,"May",24.3,"Y"
"1122","IDCJAC0002","040214",1980,"June",22.3,"Y"
"1123","IDCJAC0002","040214",1980,"July",20.8,"Y"
"1124","IDCJAC0002","040214",1980,"August",23.4,"Y"
"1125","IDCJAC0002","040214",1980,"September",27.2,"Y"
"1126","IDCJAC0002","040214",1980,"October",26.8,"Y"
"1127","IDCJAC0002","040214",1980,"November",29.1,"Y"
"1128","IDCJAC0002","040214",1980,"December",28.2,"Y"
"1129","IDCJAC0002","040214",1981,"January",29.1,"Y"
"1130","IDCJAC0002","040214",1981,"February",29.8,"Y"
"1131","IDCJAC0002","040214",1981,"March",29.8,"Y"
"1132","IDCJAC0002","040214",1981,"April",27.5,"Y"
"1133","IDCJAC0002","040214",1981,"May",23.9,"Y"
"1134","IDCJAC0002","040214",1981,"June",20.9,"Y"
"1135","IDCJAC0002","040214",1981,"July",20.9,"Y"
"1136","IDCJAC0002","040214",1981,"August",22.7,"Y"
"1137","IDCJAC0002","040214",1981,"September",25.4,"Y"
"1138","IDCJAC0002","040214",1981,"October",25.2,"Y"
"1139","IDCJAC0002","040214",1981,"November",26.3,"Y"
"1140","IDCJAC0002","040214",1981,"December",30.2,"Y"
"1141","IDCJAC0002","040214",1982,"January",29.7,"Y"
"1142","IDCJAC0002","040214",1982,"February",29.8,"Y"
"1143","IDCJAC0002","040214",1982,"March",28.9,"Y"
"1144","IDCJAC0002","040214",1982,"April",26.5,"Y"
"1145","IDCJAC0002","040214",1982,"May",24.6,"Y"
"1146","IDCJAC0002","040214",1982,"June",21,"Y"
"1147","IDCJAC0002","040214",1982,"July",20.9,"Y"
"1148","IDCJAC0002","040214",1982,"August",22.1,"Y"
"1149","IDCJAC0002","040214",1982,"September",24.1,"Y"
"1150","IDCJAC0002","040214",1982,"October",25.5,"Y"
"1151","IDCJAC0002","040214",1982,"November",27.1,"Y"
"1152","IDCJAC0002","040214",1982,"December",29,"Y"
"1153","IDCJAC0002","040214",1983,"January",29,"Y"
"1154","IDCJAC0002","040214",1983,"February",30,"Y"
"1155","IDCJAC0002","040214",1983,"March",29,"Y"
"1156","IDCJAC0002","040214",1983,"April",25.9,"Y"
"1157","IDCJAC0002","040214",1983,"May",23.6,"Y"
"1158","IDCJAC0002","040214",1983,"June",20.4,"Y"
"1159","IDCJAC0002","040214",1983,"July",19.9,"Y"
"1160","IDCJAC0002","040214",1983,"August",21.3,"Y"
"1161","IDCJAC0002","040214",1983,"September",25.7,"Y"
"1162","IDCJAC0002","040214",1983,"October",25.8,"Y"
"1163","IDCJAC0002","040214",1983,"November",26.8,"Y"
"1164","IDCJAC0002","040214",1983,"December",27.7,"Y"
"1165","IDCJAC0002","040214",1984,"January",28.7,"Y"
"1166","IDCJAC0002","040214",1984,"February",29,"Y"
"1167","IDCJAC0002","040214",1984,"March",28.7,"Y"
"1168","IDCJAC0002","040214",1984,"April",25.6,"Y"
"1169","IDCJAC0002","040214",1984,"May",23.5,"Y"
"1170","IDCJAC0002","040214",1984,"June",21.4,"Y"
"1171","IDCJAC0002","040214",1984,"July",19.3,"Y"
"1172","IDCJAC0002","040214",1984,"August",22.4,"Y"
"1173","IDCJAC0002","040214",1984,"September",23.9,"Y"
"1174","IDCJAC0002","040214",1984,"October",24.3,"Y"
"1175","IDCJAC0002","040214",1984,"November",27.3,"Y"
"1176","IDCJAC0002","040214",1984,"December",29.7,"Y"
"1177","IDCJAC0002","040214",1985,"January",30.7,"Y"
"1178","IDCJAC0002","040214",1985,"February",29.3,"Y"
"1179","IDCJAC0002","040214",1985,"March",27.7,"Y"
"1180","IDCJAC0002","040214",1985,"April",26.4,"Y"
"1181","IDCJAC0002","040214",1985,"May",23.5,"Y"
"1182","IDCJAC0002","040214",1985,"June",20.2,"Y"
"1183","IDCJAC0002","040214",1985,"July",20.7,"Y"
"1184","IDCJAC0002","040214",1985,"August",21.4,"Y"
"1185","IDCJAC0002","040214",1985,"September",23.8,"Y"
"1186","IDCJAC0002","040214",1985,"October",25.5,"Y"
"1187","IDCJAC0002","040214",1985,"November",26.6,"Y"
"1188","IDCJAC0002","040214",1985,"December",30.6,"Y"
"1189","IDCJAC0002","040214",1986,"January",30.2,"Y"
"1190","IDCJAC0002","040214",1986,"February",30.1,"Y"
"1191","IDCJAC0002","040214",1986,"March",28.5,"Y"
